country_or_area,year,comm_code,commodity,flow,trade_usd,weight_kg,quantity_name,quantity,category
Argentina,2015,10120,"Asses, mules and hinnies, live",Re-Import,6970,500,Number of items,1,01_live_animals
Argentina,2015,10120,"Asses, mules and hinnies, live",Import,14219,1000,Number of items,2,01_live_animals
Argentina,2015,10210,"Bovine animals, live pure-bred breeding",Export,688815,118417,Number of items,276,01_live_animals
Argentina,2015,10210,"Bovine animals, live pure-bred breeding",Import,9949,3000,Number of items,3,01_live_animals
Argentina,2015,10290,"Bovine animals, live, except pure-bred breeding",Export,41746,20100,Number of items,58,01_live_animals
Argentina,2015,10310,"Swine, live pure-bred breeding",Import,339865,11760,Number of items,90,01_live_animals
Argentina,2015,10392,"Swine, live except pure-bred breeding > 50 kg",Export,116792,13336,Number of items,157,01_live_animals
Argentina,2015,10392,"Swine, live except pure-bred breeding > 50 kg",Import,1028685,83840,Number of items,879,01_live_animals
Argentina,2015,10410,"Sheep, live",Export,33060,2100,Number of items,27,01_live_animals
Argentina,2015,10410,"Sheep, live",Import,133867,2405,Number of items,23,01_live_animals
Argentina,2015,10511,"Fowls, live domestic < 185 grams",Export,1059380,9440,Number of items,181360,01_live_animals
Argentina,2015,10511,"Fowls, live domestic < 185 grams",Import,11133501,24395,Number of items,577001,01_live_animals
Argentina,2015,10599,"Poultry, live except domestic fowls, > 185 grams",Import,2843,84,Number of items,28,01_live_animals
Argentina,2015,10600,"Animals, live, except farm animals",Export,979455,27929,Number of items,130229,01_live_animals
Argentina,2015,10600,"Animals, live, except farm animals",Import,218924,2300,Number of items,5883,01_live_animals
Argentina,2014,10111,"Horses, live pure-bred breeding",Re-Import,24120,1000,Number of items,2,01_live_animals
Argentina,2014,10111,"Horses, live pure-bred breeding",Export,2136042,154050,Number of items,332,01_live_animals
Argentina,2014,10111,"Horses, live pure-bred breeding",Import,1498488,51735,Number of items,106,01_live_animals
Argentina,2014,10119,"Horses, live except pure-bred breeding",Re-Import,42885,2000,Number of items,4,01_live_animals
Argentina,2014,10119,"Horses, live except pure-bred breeding",Export,17121944,1086600,Number of items,2471,01_live_animals
Argentina,2014,10119,"Horses, live except pure-bred breeding",Import,545341,28327,Number of items,58,01_live_animals
Argentina,2014,10210,"Bovine animals, live pure-bred breeding",Export,1169609,176427,Number of items,341,01_live_animals
Argentina,2014,10290,"Bovine animals, live, except pure-bred breeding",Export,399282,120090,Number of items,281,01_live_animals
Argentina,2014,10290,"Bovine animals, live, except pure-bred breeding",Import,312969,92000,Number of items,200,01_live_animals
Argentina,2014,10310,"Swine, live pure-bred breeding",Import,248400,6319,Number of items,41,01_live_animals
Argentina,2014,10392,"Swine, live except pure-bred breeding > 50 kg",Export,93190,6856,Number of items,94,01_live_animals
Argentina,2014,10392,"Swine, live except pure-bred breeding > 50 kg",Import,1111259,141320,Number of items,1480,01_live_animals
Argentina,2014,10410,"Sheep, live",Export,48961,1815,Number of items,16,01_live_animals
Argentina,2014,10410,"Sheep, live",Import,321070,4580,Number of items,42,01_live_animals
Argentina,2014,10511,"Fowls, live domestic < 185 grams",Export,1144080,10220,Number of items,196010,01_live_animals
Argentina,2014,10511,"Fowls, live domestic < 185 grams",Import,11146504,26371,Number of items,612140,01_live_animals
Argentina,2014,10600,"Animals, live, except farm animals",Re-Import,11276,89,Number of items,682,01_live_animals
Argentina,2014,10600,"Animals, live, except farm animals",Export,1079870,24823,Number of items,104096,01_live_animals
Argentina,2014,10600,"Animals, live, except farm animals",Import,145433,693,Number of items,6504,01_live_animals
Argentina,2013,10111,"Horses, live pure-bred breeding",Re-Import,89705,1000,Number of items,2,01_live_animals
Argentina,2013,10111,"Horses, live pure-bred breeding",Export,2042839,79150,Number of items,173,01_live_animals
Argentina,2013,10111,"Horses, live pure-bred breeding",Import,1702922,58963,Number of items,127,01_live_animals
Argentina,2013,10119,"Horses, live except pure-bred breeding",Re-Import,20200,1500,Number of items,3,01_live_animals
Argentina,2013,10119,"Horses, live except pure-bred breeding",Export,13311737,1005450,Number of items,2287,01_live_animals
Argentina,2013,10119,"Horses, live except pure-bred breeding",Import,926002,51620,Number of items,110,01_live_animals
Argentina,2013,10210,"Bovine animals, live pure-bred breeding",Export,420343,89508,Number of items,185,01_live_animals
Argentina,2013,10210,"Bovine animals, live pure-bred breeding",Import,192527,33630,Number of items,73,01_live_animals
Argentina,2013,10290,"Bovine animals, live, except pure-bred breeding",Export,195505,43900,Number of items,95,01_live_animals
Argentina,2013,10290,"Bovine animals, live, except pure-bred breeding",Import,120282,45286,Number of items,116,01_live_animals
Argentina,2013,10310,"Swine, live pure-bred breeding",Import,891748,77626,Number of items,1268,01_live_animals
Argentina,2013,10392,"Swine, live except pure-bred breeding > 50 kg",Import,2193082,202331,Number of items,2088,01_live_animals
Argentina,2013,10410,"Sheep, live",Export,46651,2815,Number of items,49,01_live_animals
Argentina,2013,10410,"Sheep, live",Import,115346,850,Number of items,5,01_live_animals
Argentina,2013,10511,"Fowls, live domestic < 185 grams",Export,1190105,14457,Number of items,288820,01_live_animals
Argentina,2013,10511,"Fowls, live domestic < 185 grams",Import,10923433,27114,Number of items,625121,01_live_animals
Argentina,2013,10600,"Animals, live, except farm animals",Export,679125,22097,Number of items,85522,01_live_animals
Argentina,2013,10600,"Animals, live, except farm animals",Import,105153,436,Number of items,5080,01_live_animals
Argentina,2012,10111,"Horses, live pure-bred breeding",Re-Import,111161,2900,Number of items,6,01_live_animals
Argentina,2012,10111,"Horses, live pure-bred breeding",Export,3284170,194250,Number of items,430,01_live_animals
Argentina,2012,10111,"Horses, live pure-bred breeding",Import,1832143,80813,Number of items,175,01_live_animals
Argentina,2012,10119,"Horses, live except pure-bred breeding",Re-Import,38809,3750,Number of items,8,01_live_animals
Argentina,2012,10119,"Horses, live except pure-bred breeding",Export,16072363,929351,Number of items,2143,01_live_animals
Argentina,2012,10119,"Horses, live except pure-bred breeding",Import,1297064,91907,Number of items,198,01_live_animals
Argentina,2012,10210,"Bovine animals, live pure-bred breeding",Export,442331,52715,Number of items,115,01_live_animals
Argentina,2012,10210,"Bovine animals, live pure-bred breeding",Import,77022,4698,Number of items,9,01_live_animals
Argentina,2012,10290,"Bovine animals, live, except pure-bred breeding",Export,4271862,864260,Number of items,2283,01_live_animals
Argentina,2012,10290,"Bovine animals, live, except pure-bred breeding",Import,217727,60825,Number of items,161,01_live_animals
Argentina,2012,10310,"Swine, live pure-bred breeding",Import,112310,13273,Number of items,146,01_live_animals
Argentina,2012,10392,"Swine, live except pure-bred breeding > 50 kg",Import,1739100,111315,Number of items,1116,01_live_animals
Argentina,2012,10410,"Sheep, live",Export,12922,500,Number of items,5,01_live_animals
Argentina,2012,10410,"Sheep, live",Import,244199,2720,Number of items,26,01_live_animals
Argentina,2012,10511,"Fowls, live domestic < 185 grams",Export,1161214,12700,Number of items,243479,01_live_animals
Argentina,2012,10511,"Fowls, live domestic < 185 grams",Import,9532024,26466,Number of items,594394,01_live_animals
Argentina,2012,10600,"Animals, live, except farm animals",Export,844298,33339,Number of items,1715169,01_live_animals
Argentina,2012,10600,"Animals, live, except farm animals",Import,432663,11565,Number of items,10911,01_live_animals
Argentina,2011,10111,"Horses, live pure-bred breeding",Re-Import,50111,3753,Number of items,7,01_live_animals
Argentina,2011,10111,"Horses, live pure-bred breeding",Export,3175061,120707,Number of items,258,01_live_animals
Argentina,2011,10111,"Horses, live pure-bred breeding",Import,2294033,145739,Number of items,316,01_live_animals
Argentina,2011,10119,"Horses, live except pure-bred breeding",Re-Import,18557,1850,Number of items,4,01_live_animals
Argentina,2011,10119,"Horses, live except pure-bred breeding",Export,16279756,1059591,Number of items,2467,01_live_animals
Argentina,2011,10119,"Horses, live except pure-bred breeding",Import,1559461,125855,Number of items,268,01_live_animals
Argentina,2011,10210,"Bovine animals, live pure-bred breeding",Export,437864,54377,Number of items,103,01_live_animals
Argentina,2011,10210,"Bovine animals, live pure-bred breeding",Import,13009,1600,Number of items,2,01_live_animals
Argentina,2011,10290,"Bovine animals, live, except pure-bred breeding",Export,244601,40725,Number of items,111,01_live_animals
Argentina,2011,10290,"Bovine animals, live, except pure-bred breeding",Import,617409,247958,Number of items,699,01_live_animals
Argentina,2011,10310,"Swine, live pure-bred breeding",Import,256657,22415,Number of items,297,01_live_animals
Argentina,2011,10392,"Swine, live except pure-bred breeding > 50 kg",Import,3042285,314741,Number of items,4061,01_live_animals
Argentina,2011,10410,"Sheep, live",Export,35261,5430,Number of items,76,01_live_animals
Argentina,2011,10410,"Sheep, live",Import,75682,307,Number of items,2,01_live_animals
Argentina,2011,10511,"Fowls, live domestic < 185 grams",Export,1179246,14692,Number of items,282715,01_live_animals
Argentina,2011,10511,"Fowls, live domestic < 185 grams",Import,9262838,26937,Number of items,606641,01_live_animals
Argentina,2011,10600,"Animals, live, except farm animals",Export,1097728,27330,Number of items,1020034,01_live_animals
Argentina,2011,10600,"Animals, live, except farm animals",Import,256246,2856,Number of items,18771,01_live_animals
Argentina,2010,10111,"Horses, live pure-bred breeding",Re-Import,33091,1335,Number of items,3,01_live_animals
Argentina,2010,10111,"Horses, live pure-bred breeding",Export,1885787,84280,Number of items,175,01_live_animals
Argentina,2010,10111,"Horses, live pure-bred breeding",Import,2694586,132850,Number of items,290,01_live_animals
Argentina,2010,10119,"Horses, live except pure-bred breeding",Re-Import,15016,1500,Number of items,3,01_live_animals
Argentina,2010,10119,"Horses, live except pure-bred breeding",Export,20028647,1478060,Number of items,3362,01_live_animals
Argentina,2010,10119,"Horses, live except pure-bred breeding",Import,1291141,120672,Number of items,256,01_live_animals
Argentina,2010,10210,"Bovine animals, live pure-bred breeding",Export,689946,115377,Number of items,230,01_live_animals
Argentina,2010,10210,"Bovine animals, live pure-bred breeding",Import,32799,5160,Number of items,12,01_live_animals
Argentina,2010,10290,"Bovine animals, live, except pure-bred breeding",Export,1001289,336343,Number of items,730,01_live_animals
Argentina,2010,10310,"Swine, live pure-bred breeding",Import,390078,36449,Number of items,364,01_live_animals
Argentina,2010,10392,"Swine, live except pure-bred breeding > 50 kg",Import,163924,30310,Number of items,406,01_live_animals
Argentina,2010,10410,"Sheep, live",Export,193994,121770,Number of items,4599,01_live_animals
Argentina,2010,10410,"Sheep, live",Import,71959,2195,Number of items,19,01_live_animals
Argentina,2010,10511,"Fowls, live domestic < 185 grams",Export,1125960,17604,Number of items,339837,01_live_animals
Argentina,2010,10511,"Fowls, live domestic < 185 grams",Import,8213777,26067,Number of items,581687,01_live_animals
Argentina,2010,10600,"Animals, live, except farm animals",Export,732773,26129,Number of items,80198,01_live_animals
Argentina,2010,10600,"Animals, live, except farm animals",Import,213863,3601,Number of items,11783,01_live_animals
Argentina,2009,10111,"Horses, live pure-bred breeding",Re-Import,136343,5824,Number of items,12,01_live_animals
Argentina,2009,10111,"Horses, live pure-bred breeding",Export,1546535,103685,Number of items,222,01_live_animals
Argentina,2009,10111,"Horses, live pure-bred breeding",Import,3156616,198920,Number of items,413,01_live_animals
Argentina,2009,10119,"Horses, live except pure-bred breeding",Re-Import,11437,1350,Number of items,3,01_live_animals
Argentina,2009,10119,"Horses, live except pure-bred breeding",Export,27415230,1751275,Number of items,4033,01_live_animals
Argentina,2009,10119,"Horses, live except pure-bred breeding",Import,1761120,132661,Number of items,283,01_live_animals
Argentina,2009,10210,"Bovine animals, live pure-bred breeding",Export,347043,155190,Number of items,409,01_live_animals
Argentina,2009,10290,"Bovine animals, live, except pure-bred breeding",Export,2638127,1055455,Number of items,2376,01_live_animals
Argentina,2009,10310,"Swine, live pure-bred breeding",Import,43952,10150,Number of items,145,01_live_animals
Argentina,2009,10392,"Swine, live except pure-bred breeding > 50 kg",Export,116189,8097,Number of items,91,01_live_animals
Argentina,2009,10392,"Swine, live except pure-bred breeding > 50 kg",Import,410399,66963,Number of items,671,01_live_animals
Argentina,2009,10410,"Sheep, live",Export,8060,1540,Number of items,16,01_live_animals
Argentina,2009,10410,"Sheep, live",Import,77600,2422,Number of items,26,01_live_animals
Argentina,2009,10420,"Goats, live",Import,14134,1100,Number of items,22,01_live_animals
Argentina,2009,10511,"Fowls, live domestic < 185 grams",Export,678554,11077,Number of items,222660,01_live_animals
Argentina,2009,10511,"Fowls, live domestic < 185 grams",Import,7244147,25553,Number of items,569353,01_live_animals
Argentina,2009,10600,"Animals, live, except farm animals",Export,674907,27467,Number of items,568394,01_live_animals
Argentina,2009,10600,"Animals, live, except farm animals",Import,338968,10337,Number of items,12430585,01_live_animals
Argentina,2008,10111,"Horses, live pure-bred breeding",Re-Import,673160,5931,Number of items,12,01_live_animals
Argentina,2008,10111,"Horses, live pure-bred breeding",Export,3603026,80444,Number of items,170,01_live_animals
Argentina,2008,10111,"Horses, live pure-bred breeding",Import,6110136,203460,Number of items,427,01_live_animals
Argentina,2008,10119,"Horses, live except pure-bred breeding",Re-Import,49199,3350,Number of items,8,01_live_animals
Argentina,2008,10119,"Horses, live except pure-bred breeding",Export,29492108,2215116,Number of items,5125,01_live_animals
Argentina,2008,10119,"Horses, live except pure-bred breeding",Import,3262983,228122,Number of items,511,01_live_animals
Argentina,2008,10210,"Bovine animals, live pure-bred breeding",Export,241500,11200,Number of items,20,01_live_animals
Argentina,2008,10290,"Bovine animals, live, except pure-bred breeding",Export,2090940,710033,Number of items,1553,01_live_animals
Argentina,2008,10310,"Swine, live pure-bred breeding",Import,281936,86749,Number of items,838,01_live_animals
Argentina,2008,10391,"Swine, live except pure-bred breeding < 50 kg",Import,42965,18000,Number of items,401,01_live_animals
Argentina,2008,10410,"Sheep, live",Export,49670,25355,Number of items,759,01_live_animals
Argentina,2008,10410,"Sheep, live",Import,140606,2996,Number of items,75,01_live_animals
Argentina,2008,10511,"Fowls, live domestic < 185 grams",Export,542611,9103,Number of items,186700,01_live_animals
Argentina,2008,10511,"Fowls, live domestic < 185 grams",Import,5868986,24335,Number of items,521642,01_live_animals
Argentina,2008,10600,"Animals, live, except farm animals",Export,555245,34221,Number of items,34384,01_live_animals
Argentina,2008,10600,"Animals, live, except farm animals",Import,651502,17919,Number of items,14967927,01_live_animals
Argentina,2007,10111,"Horses, live pure-bred breeding",Import,2211562,164250,Number of items,345,01_live_animals
Argentina,2007,10111,"Horses, live pure-bred breeding",Export,6704708,91432,Number of items,193,01_live_animals
Argentina,2007,10119,"Horses, live except pure-bred breeding",Import,1469007,149395,Number of items,337,01_live_animals
Argentina,2007,10119,"Horses, live except pure-bred breeding",Export,17707470,2092138,Number of items,4812,01_live_animals
Argentina,2007,10210,"Bovine animals, live pure-bred breeding",Export,25990,2110,Number of items,9,01_live_animals
Argentina,2007,10290,"Bovine animals, live, except pure-bred breeding",Export,2019669,775297,Number of items,1941,01_live_animals
Argentina,2007,10392,"Swine, live except pure-bred breeding > 50 kg",Import,400455,102476,Number of items,993,01_live_animals
Argentina,2007,10410,"Sheep, live",Import,12791,1110,Number of items,8,01_live_animals
Argentina,2007,10410,"Sheep, live",Export,71439,10745,Number of items,141,01_live_animals
Argentina,2007,10511,"Fowls, live domestic < 185 grams",Import,4962021,21135,Number of items,463041,01_live_animals
Argentina,2007,10511,"Fowls, live domestic < 185 grams",Export,378200,7317,Number of items,150084,01_live_animals
Argentina,2007,10600,"Animals, live, except farm animals",Import,691527,19944,Number of items,31878022,01_live_animals
Argentina,2007,10600,"Animals, live, except farm animals",Export,1093012,33738,Number of items,30736,01_live_animals
Argentina,2006,10111,"Horses, live pure-bred breeding",Import,1270785,160019,Number of items,336,01_live_animals
Argentina,2006,10111,"Horses, live pure-bred breeding",Export,466509,69680,Number of items,153,01_live_animals
Argentina,2006,10111,"Horses, live pure-bred breeding",Re-Import,46093,8800,Number of items,18,01_live_animals
Argentina,2006,10119,"Horses, live except pure-bred breeding",Import,782762,130460,Number of items,267,01_live_animals
Argentina,2006,10119,"Horses, live except pure-bred breeding",Export,13095672,2331550,Number of items,5507,01_live_animals
Argentina,2006,10119,"Horses, live except pure-bred breeding",Re-Import,8972,2850,Number of items,7,01_live_animals
Argentina,2006,10210,"Bovine animals, live pure-bred breeding",Import,50352,8800,Number of items,22,01_live_animals
Argentina,2006,10210,"Bovine animals, live pure-bred breeding",Export,200284,41965,Number of items,122,01_live_animals
Argentina,2006,10290,"Bovine animals, live, except pure-bred breeding",Export,1876440,749991,Number of items,1781,01_live_animals
Argentina,2006,10310,"Swine, live pure-bred breeding",Export,9000,3080,Number of items,23,01_live_animals
Argentina,2006,10392,"Swine, live except pure-bred breeding > 50 kg",Export,60180,42087,Number of items,78,01_live_animals
Argentina,2006,10410,"Sheep, live",Import,221410,85712,Number of items,50,01_live_animals
Argentina,2006,10410,"Sheep, live",Export,34123,4530,Number of items,59,01_live_animals
Argentina,2006,10420,"Goats, live",Import,39600,3280,Number of items,62,01_live_animals
Argentina,2006,10511,"Fowls, live domestic < 185 grams",Import,4746946,20443,Number of items,445640,01_live_animals
Argentina,2006,10511,"Fowls, live domestic < 185 grams",Export,24774,608,Number of items,13800,01_live_animals
Argentina,2006,10600,"Animals, live, except farm animals",Import,656563,23321,Number of items,22010476,01_live_animals
Argentina,2006,10600,"Animals, live, except farm animals",Export,844888,31972,Number of items,122024018,01_live_animals
Argentina,2005,10119,"Horses, live except pure-bred breeding",Import,719346,112170,Number of items,238,01_live_animals
Argentina,2005,10119,"Horses, live except pure-bred breeding",Export,9505489,2279985,Number of items,9748,01_live_animals
Argentina,2005,10210,"Bovine animals, live pure-bred breeding",Import,6111,3296,Number of items,5,01_live_animals
Argentina,2005,10210,"Bovine animals, live pure-bred breeding",Export,80883,23650,Number of items,61,01_live_animals
Argentina,2005,10290,"Bovine animals, live, except pure-bred breeding",Import,40474,34600,Number of items,173,01_live_animals
Argentina,2005,10290,"Bovine animals, live, except pure-bred breeding",Export,1086053,420670,Number of items,976,01_live_animals
Argentina,2005,10392,"Swine, live except pure-bred breeding > 50 kg",Import,83939,22125,Number of items,248,01_live_animals
Argentina,2005,10392,"Swine, live except pure-bred breeding > 50 kg",Export,17705,2978,Number of items,26,01_live_animals
Argentina,2005,10410,"Sheep, live",Import,390095,117630,Number of items,3742,01_live_animals
Argentina,2005,10420,"Goats, live",Export,10000,1800,Number of items,50,01_live_animals
Argentina,2005,10511,"Fowls, live domestic < 185 grams",Import,4406639,21471,Number of items,449827,01_live_animals
Argentina,2005,10519,"Poultry, live except domestic fowls, < 185 grams",Import,4020,26,Number of items,320,01_live_animals
Argentina,2005,10600,"Animals, live, except farm animals",Import,405744,15115,Number of items,15382,01_live_animals
Argentina,2005,10600,"Animals, live, except farm animals",Export,1449060,46549,Number of items,28013,01_live_animals
Argentina,2004,10119,"Horses, live except pure-bred breeding",Import,403645,66365,Number of items,146,01_live_animals
Argentina,2004,10119,"Horses, live except pure-bred breeding",Export,7572118,1897634,Number of items,6927,01_live_animals
Argentina,2004,10210,"Bovine animals, live pure-bred breeding",Import,1475,450,Number of items,1,01_live_animals
Argentina,2004,10210,"Bovine animals, live pure-bred breeding",Export,254482,54656,Number of items,117,01_live_animals
Argentina,2004,10290,"Bovine animals, live, except pure-bred breeding",Import,98021,101000,Number of items,312,01_live_animals
Argentina,2004,10290,"Bovine animals, live, except pure-bred breeding",Export,303824,315650,Number of items,1312,01_live_animals
Argentina,2004,10310,"Swine, live pure-bred breeding",Export,7787,6213,Number of items,64,01_live_animals
Argentina,2004,10392,"Swine, live except pure-bred breeding > 50 kg",Import,141947,36340,Number of items,525,01_live_animals
Argentina,2004,10392,"Swine, live except pure-bred breeding > 50 kg",Export,16024,12787,Number of items,122,01_live_animals
Argentina,2004,10410,"Sheep, live",Import,79978,18602,Number of items,345,01_live_animals
Argentina,2004,10410,"Sheep, live",Export,1399494,1419458,Number of items,35519,01_live_animals
Argentina,2004,10511,"Fowls, live domestic < 185 grams",Import,3941221,19008,Number of items,389348,01_live_animals
Argentina,2004,10519,"Poultry, live except domestic fowls, < 185 grams",Import,7718,289,Number of items,3915,01_live_animals
Argentina,2004,10600,"Animals, live, except farm animals",Import,295878,11999,Number of items,51009798,01_live_animals
Argentina,2004,10600,"Animals, live, except farm animals",Export,1167281,32596,Number of items,143329640,01_live_animals
Argentina,2003,10119,"Horses, live except pure-bred breeding",Import,434418,70800,Number of items,154,01_live_animals
Argentina,2003,10119,"Horses, live except pure-bred breeding",Export,5895195,1596072,Number of items,697,01_live_animals
Argentina,2003,10210,"Bovine animals, live pure-bred breeding",Import,229334,24448,Number of items,45,01_live_animals
Argentina,2003,10210,"Bovine animals, live pure-bred breeding",Export,48824,35250,Number of items,39,01_live_animals
Argentina,2003,10290,"Bovine animals, live, except pure-bred breeding",Import,16531,30613,Number of items,91,01_live_animals
Argentina,2003,10290,"Bovine animals, live, except pure-bred breeding",Export,702262,506781,Number of items,1440,01_live_animals
Argentina,2003,10310,"Swine, live pure-bred breeding",Export,5769,2940,Number of items,14,01_live_animals
Argentina,2003,10392,"Swine, live except pure-bred breeding > 50 kg",Export,48289,30660,No Quantity,,01_live_animals
Argentina,2003,10392,"Swine, live except pure-bred breeding > 50 kg",Import,45421,18300,Number of items,182,01_live_animals
Argentina,2003,10410,"Sheep, live",Import,78477,54855,Number of items,1923,01_live_animals
Argentina,2003,10410,"Sheep, live",Export,199072,243920,Number of items,4246,01_live_animals
Argentina,2003,10511,"Fowls, live domestic < 185 grams",Import,3474100,19782,Number of items,412087,01_live_animals
Argentina,2003,10591,"Fowls, live domestic > 185 grams",Export,1220,150,No Quantity,,01_live_animals
Argentina,2003,10600,"Animals, live, except farm animals",Export,1046106,33569,No Quantity,,01_live_animals
Argentina,2003,10600,"Animals, live, except farm animals",Import,344938,9659,Number of items,28015909,01_live_animals
Argentina,2002,10119,"Horses, live except pure-bred breeding",Import,126241,24652,Number of items,52,01_live_animals
Argentina,2002,10119,"Horses, live except pure-bred breeding",Export,6494229,1628118,Number of items,3636,01_live_animals
Argentina,2002,10210,"Bovine animals, live pure-bred breeding",Import,37118,8575,Number of items,14,01_live_animals
Argentina,2002,10310,"Swine, live pure-bred breeding",Export,2950,1225,Number of items,8,01_live_animals
Argentina,2002,10392,"Swine, live except pure-bred breeding > 50 kg",Import,116616,66820,Number of items,744,01_live_animals
Argentina,2002,10392,"Swine, live except pure-bred breeding > 50 kg",Export,1000,415,Number of items,2,01_live_animals
Argentina,2002,10410,"Sheep, live",Import,66963,1780,Number of items,51,01_live_animals
Argentina,2002,10410,"Sheep, live",Export,71157,89500,Number of items,3800,01_live_animals
Argentina,2002,10511,"Fowls, live domestic < 185 grams",Import,2156134,15755,Number of items,287154,01_live_animals
Argentina,2002,10511,"Fowls, live domestic < 185 grams",Export,317491,21856,Number of items,546818,01_live_animals
Argentina,2002,10519,"Poultry, live except domestic fowls, < 185 grams",Import,4890,220,Number of items,3036,01_live_animals
Argentina,2002,10591,"Fowls, live domestic > 185 grams",Export,10625,581,Number of items,316,01_live_animals
Argentina,2002,10600,"Animals, live, except farm animals",Import,261846,8234,Number of items,10002055,01_live_animals
Argentina,2002,10600,"Animals, live, except farm animals",Export,508757,16527,Number of items,63627,01_live_animals
Argentina,2001,10111,"Horses, live pure-bred breeding",Import,1031477,74792,Number of items,160,01_live_animals
Argentina,2001,10111,"Horses, live pure-bred breeding",Export,3276294,130390,Number of items,303,01_live_animals
Argentina,2001,10119,"Horses, live except pure-bred breeding",Import,765471,1037785,Number of items,2470,01_live_animals
Argentina,2001,10119,"Horses, live except pure-bred breeding",Export,11554756,1251325,Number of items,2792,01_live_animals
Argentina,2001,10210,"Bovine animals, live pure-bred breeding",Import,109858,13945,Number of items,28,01_live_animals
Argentina,2001,10290,"Bovine animals, live, except pure-bred breeding",Import,650683,724965,Number of items,1954,01_live_animals
Argentina,2001,10290,"Bovine animals, live, except pure-bred breeding",Export,11118,21300,Number of items,36,01_live_animals
Argentina,2001,10392,"Swine, live except pure-bred breeding > 50 kg",Import,358062,62035,Number of items,871,01_live_animals
Argentina,2001,10410,"Sheep, live",Import,239812,376070,Number of items,13443,01_live_animals
Argentina,2001,10420,"Goats, live",Import,105116,3150,Number of items,103,01_live_animals
Argentina,2001,10511,"Fowls, live domestic < 185 grams",Import,5601612,61934,Number of items,1307231,01_live_animals
Argentina,2001,10511,"Fowls, live domestic < 185 grams",Export,1861101,43010,Number of items,953230,01_live_animals
Argentina,2001,10519,"Poultry, live except domestic fowls, < 185 grams",Import,23033,1294,Number of items,14246,01_live_animals
Argentina,2001,10591,"Fowls, live domestic > 185 grams",Export,10140,492,Number of items,256,01_live_animals
Argentina,2001,10600,"Animals, live, except farm animals",Import,558917,14809,Number of items,11792420,01_live_animals
Argentina,2001,10600,"Animals, live, except farm animals",Export,747300,17134,Number of items,1019601,01_live_animals
Argentina,2000,10111,"Horses, live pure-bred breeding",Import,892617,79662,Number of items,195,01_live_animals
Argentina,2000,10111,"Horses, live pure-bred breeding",Export,1568408,80419,Number of items,182,01_live_animals
Argentina,2000,10119,"Horses, live except pure-bred breeding",Import,834813,1105385,Number of items,2616,01_live_animals
Argentina,2000,10119,"Horses, live except pure-bred breeding",Export,8960770,1209826,Number of items,2723,01_live_animals
Argentina,2000,10210,"Bovine animals, live pure-bred breeding",Import,240430,21027,Number of items,45,01_live_animals
Argentina,2000,10210,"Bovine animals, live pure-bred breeding",Export,224330,148120,Number of items,319,01_live_animals
Argentina,2000,10290,"Bovine animals, live, except pure-bred breeding",Import,5245060,6444097,Number of items,43316,01_live_animals
Argentina,2000,10290,"Bovine animals, live, except pure-bred breeding",Export,1955742,3637545,Number of items,7880,01_live_animals
Argentina,2000,10392,"Swine, live except pure-bred breeding > 50 kg",Import,2792,800,Number of items,8,01_live_animals
Argentina,2000,10410,"Sheep, live",Import,436493,807937,Number of items,27557,01_live_animals
Argentina,2000,10410,"Sheep, live",Export,7480,90,Number of items,1,01_live_animals
Argentina,2000,10420,"Goats, live",Import,54531,2550,Number of items,93,01_live_animals
Argentina,2000,10511,"Fowls, live domestic < 185 grams",Import,6344579,74144,Number of items,1553148,01_live_animals
Argentina,2000,10511,"Fowls, live domestic < 185 grams",Export,2359513,54548,Number of items,1215300,01_live_animals
Argentina,2000,10519,"Poultry, live except domestic fowls, < 185 grams",Import,64209,2078,Number of items,29901,01_live_animals
Argentina,2000,10591,"Fowls, live domestic > 185 grams",Export,7320,365,Number of items,173,01_live_animals
Argentina,2000,10599,"Poultry, live except domestic fowls, > 185 grams",Import,266,23,Number of items,300,01_live_animals
Argentina,2000,10600,"Animals, live, except farm animals",Import,853539,17209,Number of items,4314771,01_live_animals
Argentina,2000,10600,"Animals, live, except farm animals",Export,819128,41930,Number of items,2423859,01_live_animals
Argentina,1999,10111,"Horses, live pure-bred breeding",Import,611263,70358,Weight in kilograms,70358,01_live_animals
Argentina,1999,10111,"Horses, live pure-bred breeding",Export,1509611,115586,Weight in kilograms,115586,01_live_animals
Argentina,1999,10119,"Horses, live except pure-bred breeding",Import,892967,1136885,Weight in kilograms,1136885,01_live_animals
Argentina,1999,10119,"Horses, live except pure-bred breeding",Export,8842708,1206389,Weight in kilograms,1206389,01_live_animals
Argentina,1999,10210,"Bovine animals, live pure-bred breeding",Import,245673,39750,Weight in kilograms,39750,01_live_animals
Argentina,1999,10210,"Bovine animals, live pure-bred breeding",Export,192899,102238,Weight in kilograms,102238,01_live_animals
Argentina,1999,10290,"Bovine animals, live, except pure-bred breeding",Import,5164181,5624229,Weight in kilograms,5624229,01_live_animals
Argentina,1999,10290,"Bovine animals, live, except pure-bred breeding",Export,3758428,5591687,Weight in kilograms,5591687,01_live_animals
Argentina,1999,10310,"Swine, live pure-bred breeding",Import,108781,11250,Weight in kilograms,11250,01_live_animals
Argentina,1999,10310,"Swine, live pure-bred breeding",Export,40322,6687,Weight in kilograms,6687,01_live_animals
